,0,1,2,3
0,0.025012856349349022,0.03617270663380623,0.03437266871333122,0.03185274389882883
1,0.00926451850682497,0.03260130435228348,0.028116345405578613,0.023326073152323563
2,0.010224845260381699,0.03346218913793564,0.028768176212906837,0.02415367929885785
3,0.013452228158712387,0.03244182467460632,0.029134690761566162,0.02500810381025076
4,0.01835469715297222,0.03245284780859947,0.03118252381682396,0.02733176698287328
